,mixed_file,orig_file,noise_file,snr,mixed_spec,orig_spec,noise_spec
2101.wav,./audio/mixed/2101.wav,./audio/target/d3-strum-tune_split_20.wav,./audio/noise/bar_music_split_47.wav,1,./audio/mixed_specs/2101.wav.npy,./audio/target_specs/d3-strum-tune_split_20.wav.npy,./audio/noise_specs/bar_music_split_47.wav.npy
2102.wav,./audio/mixed/2102.wav,./audio/target/d2-finger-120_split_23.wav,./audio/noise/bar_music_split_64.wav,3,./audio/mixed_specs/2102.wav.npy,./audio/target_specs/d2-finger-120_split_23.wav.npy,./audio/noise_specs/bar_music_split_64.wav.npy
2103.wav,./audio/mixed/2103.wav,./audio/target/b2-pick-120_1_split_7.wav,./audio/noise/5-198278-C-7_split_1.wav,3,./audio/mixed_specs/2103.wav.npy,./audio/target_specs/b2-pick-120_1_split_7.wav.npy,./audio/noise_specs/5-198278-C-7_split_1.wav.npy
2104.wav,./audio/mixed/2104.wav,./audio/target/d2-strum-100_split_11.wav,./audio/noise/5-234335-A-23_split_2.wav,4,./audio/mixed_specs/2104.wav.npy,./audio/target_specs/d2-strum-100_split_11.wav.npy,./audio/noise_specs/5-234335-A-23_split_2.wav.npy
2105.wav,./audio/mixed/2105.wav,./audio/target/a2-strum2-tune_split_18.wav,./audio/noise/1-60997-A-20_split_1.wav,4,./audio/mixed_specs/2105.wav.npy,./audio/target_specs/a2-strum2-tune_split_18.wav.npy,./audio/noise_specs/1-60997-A-20_split_1.wav.npy
2106.wav,./audio/mixed/2106.wav,./audio/target/b2-strum-120_1_split_19.wav,./audio/noise/1-17585-A-7_split_2.wav,0,./audio/mixed_specs/2106.wav.npy,./audio/target_specs/b2-strum-120_1_split_19.wav.npy,./audio/noise_specs/1-17585-A-7_split_2.wav.npy
2107.wav,./audio/mixed/2107.wav,./audio/target/e1-strum-120_split_9.wav,./audio/noise/classical_piano_split_59.wav,0,./audio/mixed_specs/2107.wav.npy,./audio/target_specs/e1-strum-120_split_9.wav.npy,./audio/noise_specs/classical_piano_split_59.wav.npy
2108.wav,./audio/mixed/2108.wav,./audio/target/g3-pick2-tune_split_5.wav,./audio/noise/2-59321-A-49_split_1.wav,1,./audio/mixed_specs/2108.wav.npy,./audio/target_specs/g3-pick2-tune_split_5.wav.npy,./audio/noise_specs/2-59321-A-49_split_1.wav.npy
2109.wav,./audio/mixed/2109.wav,./audio/target/g3-pick2-tune_split_25.wav,./audio/noise/5-249748-A-28_split_1.wav,3,./audio/mixed_specs/2109.wav.npy,./audio/target_specs/g3-pick2-tune_split_25.wav.npy,./audio/noise_specs/5-249748-A-28_split_1.wav.npy
2110.wav,./audio/mixed/2110.wav,./audio/target/e1-strum-tune_split_9.wav,./audio/noise/classical_piano_split_118.wav,2,./audio/mixed_specs/2110.wav.npy,./audio/target_specs/e1-strum-tune_split_9.wav.npy,./audio/noise_specs/classical_piano_split_118.wav.npy
2111.wav,./audio/mixed/2111.wav,./audio/target/e1-finger-tune_split_19.wav,./audio/noise/music_class_split_98.wav,3,./audio/mixed_specs/2111.wav.npy,./audio/target_specs/e1-finger-tune_split_19.wav.npy,./audio/noise_specs/music_class_split_98.wav.npy
2112.wav,./audio/mixed/2112.wav,./audio/target/e3-strum-100_split_18.wav,./audio/noise/electric_solo_split_142.wav,3,./audio/mixed_specs/2112.wav.npy,./audio/target_specs/e3-strum-100_split_18.wav.npy,./audio/noise_specs/electric_solo_split_142.wav.npy
2113.wav,./audio/mixed/2113.wav,./audio/target/d3-finger2-tune_split_4.wav,./audio/noise/orchestra_tuning_split_41.wav,1,./audio/mixed_specs/2113.wav.npy,./audio/target_specs/d3-finger2-tune_split_4.wav.npy,./audio/noise_specs/orchestra_tuning_split_41.wav.npy
2114.wav,./audio/mixed/2114.wav,./audio/target/e1-finger-tune_split_25.wav,./audio/noise/es_pad_split_5.wav,2,./audio/mixed_specs/2114.wav.npy,./audio/target_specs/e1-finger-tune_split_25.wav.npy,./audio/noise_specs/es_pad_split_5.wav.npy
2115.wav,./audio/mixed/2115.wav,./audio/target/e3-strum-100_split_24.wav,./audio/noise/1-53444-A-28_split_1.wav,2,./audio/mixed_specs/2115.wav.npy,./audio/target_specs/e3-strum-100_split_24.wav.npy,./audio/noise_specs/1-53444-A-28_split_1.wav.npy
2116.wav,./audio/mixed/2116.wav,./audio/target/b2-finger-120_1_split_11.wav,./audio/noise/5-198411-A-20_split_2.wav,4,./audio/mixed_specs/2116.wav.npy,./audio/target_specs/b2-finger-120_1_split_11.wav.npy,./audio/noise_specs/5-198411-A-20_split_2.wav.npy
2117.wav,./audio/mixed/2117.wav,./audio/target/b2-pick-144_1_split_1.wav,./audio/noise/1-155858-A-25_split_2.wav,1,./audio/mixed_specs/2117.wav.npy,./audio/target_specs/b2-pick-144_1_split_1.wav.npy,./audio/noise_specs/1-155858-A-25_split_2.wav.npy
2118.wav,./audio/mixed/2118.wav,./audio/target/g3-pick2-tune_split_19.wav,./audio/noise/2-110613-A-13_split_2.wav,4,./audio/mixed_specs/2118.wav.npy,./audio/target_specs/g3-pick2-tune_split_19.wav.npy,./audio/noise_specs/2-110613-A-13_split_2.wav.npy
2119.wav,./audio/mixed/2119.wav,./audio/target/a1-finger-100_1_split_2.wav,./audio/noise/rocknroll_split_3.wav,0,./audio/mixed_specs/2119.wav.npy,./audio/target_specs/a1-finger-100_1_split_2.wav.npy,./audio/noise_specs/rocknroll_split_3.wav.npy
2120.wav,./audio/mixed/2120.wav,./audio/target/e1-pick-100_split_3.wav,./audio/noise/bass_solo_split_12.wav,2,./audio/mixed_specs/2120.wav.npy,./audio/target_specs/e1-pick-100_split_3.wav.npy,./audio/noise_specs/bass_solo_split_12.wav.npy
2121.wav,./audio/mixed/2121.wav,./audio/target/d2-pick-144_split_4.wav,./audio/noise/music_class_split_114.wav,4,./audio/mixed_specs/2121.wav.npy,./audio/target_specs/d2-pick-144_split_4.wav.npy,./audio/noise_specs/music_class_split_114.wav.npy
2122.wav,./audio/mixed/2122.wav,./audio/target/g2-pick-100_split_9.wav,./audio/noise/practiceroom_split_48.wav,0,./audio/mixed_specs/2122.wav.npy,./audio/target_specs/g2-pick-100_split_9.wav.npy,./audio/noise_specs/practiceroom_split_48.wav.npy
2123.wav,./audio/mixed/2123.wav,./audio/target/e3-finger-144_1_split_18.wav,./audio/noise/2-105270-A-47_split_2.wav,0,./audio/mixed_specs/2123.wav.npy,./audio/target_specs/e3-finger-144_1_split_18.wav.npy,./audio/noise_specs/2-105270-A-47_split_2.wav.npy
2124.wav,./audio/mixed/2124.wav,./audio/target/e4-strum2-tune_split_2.wav,./audio/noise/2-102581-B-29_split_2.wav,4,./audio/mixed_specs/2124.wav.npy,./audio/target_specs/e4-strum2-tune_split_2.wav.npy,./audio/noise_specs/2-102581-B-29_split_2.wav.npy
2125.wav,./audio/mixed/2125.wav,./audio/target/e1-finger-tune_split_31.wav,./audio/noise/5-201194-A-38_split_1.wav,2,./audio/mixed_specs/2125.wav.npy,./audio/target_specs/e1-finger-tune_split_31.wav.npy,./audio/noise_specs/5-201194-A-38_split_1.wav.npy
2126.wav,./audio/mixed/2126.wav,./audio/target/e3-strum-100_split_30.wav,./audio/noise/orchestra_tuning_split_57.wav,2,./audio/mixed_specs/2126.wav.npy,./audio/target_specs/e3-strum-100_split_30.wav.npy,./audio/noise_specs/orchestra_tuning_split_57.wav.npy
2127.wav,./audio/mixed/2127.wav,./audio/target/d2-finger-100_split_28.wav,./audio/noise/5-194932-A-7_split_1.wav,4,./audio/mixed_specs/2127.wav.npy,./audio/target_specs/d2-finger-100_split_28.wav.npy,./audio/noise_specs/5-194932-A-7_split_1.wav.npy
2128.wav,./audio/mixed/2128.wav,./audio/target/d3-strum2-tune_split_27.wav,./audio/noise/5-194932-A-7_split_2.wav,1,./audio/mixed_specs/2128.wav.npy,./audio/target_specs/d3-strum2-tune_split_27.wav.npy,./audio/noise_specs/5-194932-A-7_split_2.wav.npy
2129.wav,./audio/mixed/2129.wav,./audio/target/a1-strum-144_1_split_18.wav,./audio/noise/guitar_ambiance_split_56.wav,2,./audio/mixed_specs/2129.wav.npy,./audio/target_specs/a1-strum-144_1_split_18.wav.npy,./audio/noise_specs/guitar_ambiance_split_56.wav.npy
2130.wav,./audio/mixed/2130.wav,./audio/target/b3-finger-tune_split_3.wav,./audio/noise/5-251963-A-47_split_1.wav,2,./audio/mixed_specs/2130.wav.npy,./audio/target_specs/b3-finger-tune_split_3.wav.npy,./audio/noise_specs/5-251963-A-47_split_1.wav.npy
2131.wav,./audio/mixed/2131.wav,./audio/target/d2-finger-100_split_14.wav,./audio/noise/gu_piano_split_7.wav,3,./audio/mixed_specs/2131.wav.npy,./audio/target_specs/d2-finger-100_split_14.wav.npy,./audio/noise_specs/gu_piano_split_7.wav.npy
2132.wav,./audio/mixed/2132.wav,./audio/target/e1-finger-120_split_21.wav,./audio/noise/2-119102-A-21_split_1.wav,1,./audio/mixed_specs/2132.wav.npy,./audio/target_specs/e1-finger-120_split_21.wav.npy,./audio/noise_specs/2-119102-A-21_split_1.wav.npy
2133.wav,./audio/mixed/2133.wav,./audio/target/a1-finger-100_1_split_26.wav,./audio/noise/1-24524-A-19_split_1.wav,3,./audio/mixed_specs/2133.wav.npy,./audio/target_specs/a1-finger-100_1_split_26.wav.npy,./audio/noise_specs/1-24524-A-19_split_1.wav.npy
2134.wav,./audio/mixed/2134.wav,./audio/target/a1-pick-100_1_split_2.wav,./audio/noise/acoustic_performance_split_28.wav,0,./audio/mixed_specs/2134.wav.npy,./audio/target_specs/a1-pick-100_1_split_2.wav.npy,./audio/noise_specs/acoustic_performance_split_28.wav.npy
2135.wav,./audio/mixed/2135.wav,./audio/target/e3-finger-100_split_22.wav,./audio/noise/church_organ_split_126.wav,3,./audio/mixed_specs/2135.wav.npy,./audio/target_specs/e3-finger-100_split_22.wav.npy,./audio/noise_specs/church_organ_split_126.wav.npy
2136.wav,./audio/mixed/2136.wav,./audio/target/b3-strum2-tune_split_12.wav,./audio/noise/5-191497-A-33_split_2.wav,4,./audio/mixed_specs/2136.wav.npy,./audio/target_specs/b3-strum2-tune_split_12.wav.npy,./audio/noise_specs/5-191497-A-33_split_2.wav.npy
2137.wav,./audio/mixed/2137.wav,./audio/target/g3-pick-tune_split_22.wav,./audio/noise/loreta_organ_split_22.wav,0,./audio/mixed_specs/2137.wav.npy,./audio/target_specs/g3-pick-tune_split_22.wav.npy,./audio/noise_specs/loreta_organ_split_22.wav.npy
2138.wav,./audio/mixed/2138.wav,./audio/target/e1-finger-120_split_7.wav,./audio/noise/blues_bass_split_12.wav,4,./audio/mixed_specs/2138.wav.npy,./audio/target_specs/e1-finger-120_split_7.wav.npy,./audio/noise_specs/blues_bass_split_12.wav.npy
2139.wav,./audio/mixed/2139.wav,./audio/target/b3-strum-tune_split_16.wav,./audio/noise/5-200329-C-8_split_2.wav,0,./audio/mixed_specs/2139.wav.npy,./audio/target_specs/b3-strum-tune_split_16.wav.npy,./audio/noise_specs/5-200329-C-8_split_2.wav.npy
2140.wav,./audio/mixed/2140.wav,./audio/target/d2-strum-144_split_18.wav,./audio/noise/2-110614-B-8_split_2.wav,1,./audio/mixed_specs/2140.wav.npy,./audio/target_specs/d2-strum-144_split_18.wav.npy,./audio/noise_specs/2-110614-B-8_split_2.wav.npy
2141.wav,./audio/mixed/2141.wav,./audio/target/d3-strum2-tune_split_7.wav,./audio/noise/walk_jazz_split_30.wav,2,./audio/mixed_specs/2141.wav.npy,./audio/target_specs/d3-strum2-tune_split_7.wav.npy,./audio/noise_specs/walk_jazz_split_30.wav.npy
2142.wav,./audio/mixed/2142.wav,./audio/target/e1-pick-tune_split_9.wav,./audio/noise/guitar_ambiance_split_38.wav,4,./audio/mixed_specs/2142.wav.npy,./audio/target_specs/e1-pick-tune_split_9.wav.npy,./audio/noise_specs/guitar_ambiance_split_38.wav.npy
2143.wav,./audio/mixed/2143.wav,./audio/target/a2-finger2-tune_split_13.wav,./audio/noise/electric_solo_split_130.wav,0,./audio/mixed_specs/2143.wav.npy,./audio/target_specs/a2-finger2-tune_split_13.wav.npy,./audio/noise_specs/electric_solo_split_130.wav.npy
2144.wav,./audio/mixed/2144.wav,./audio/target/a1-finger-120_1_split_12.wav,./audio/noise/choir_christie_split_19.wav,0,./audio/mixed_specs/2144.wav.npy,./audio/target_specs/a1-finger-120_1_split_12.wav.npy,./audio/noise_specs/choir_christie_split_19.wav.npy
2145.wav,./audio/mixed/2145.wav,./audio/target/b2-strum-144_1_split_19.wav,./audio/noise/5-184323-A-42_split_2.wav,2,./audio/mixed_specs/2145.wav.npy,./audio/target_specs/b2-strum-144_1_split_19.wav.npy,./audio/noise_specs/5-184323-A-42_split_2.wav.npy
2146.wav,./audio/mixed/2146.wav,./audio/target/a2-finger-tune_split_20.wav,./audio/noise/1-51037-A-16_split_2.wav,2,./audio/mixed_specs/2146.wav.npy,./audio/target_specs/a2-finger-tune_split_20.wav.npy,./audio/noise_specs/1-51037-A-16_split_2.wav.npy
2147.wav,./audio/mixed/2147.wav,./audio/target/g2-pick-120_split_6.wav,./audio/noise/choir_christie_split_52.wav,4,./audio/mixed_specs/2147.wav.npy,./audio/target_specs/g2-pick-120_split_6.wav.npy,./audio/noise_specs/choir_christie_split_52.wav.npy
2148.wav,./audio/mixed/2148.wav,./audio/target/e4-pick-tune_split_29.wav,./audio/noise/blues_bass_split_6.wav,0,./audio/mixed_specs/2148.wav.npy,./audio/target_specs/e4-pick-tune_split_29.wav.npy,./audio/noise_specs/blues_bass_split_6.wav.npy
2149.wav,./audio/mixed/2149.wav,./audio/target/d2-finger-144_split_21.wav,./audio/noise/5-189795-A-4_split_2.wav,1,./audio/mixed_specs/2149.wav.npy,./audio/target_specs/d2-finger-144_split_21.wav.npy,./audio/noise_specs/5-189795-A-4_split_2.wav.npy
2150.wav,./audio/mixed/2150.wav,./audio/target/d3-finger-tune_split_9.wav,./audio/noise/orchestra_pit_split_46.wav,3,./audio/mixed_specs/2150.wav.npy,./audio/target_specs/d3-finger-tune_split_9.wav.npy,./audio/noise_specs/orchestra_pit_split_46.wav.npy
2151.wav,./audio/mixed/2151.wav,./audio/target/d2-strum-120_1_split_10.wav,./audio/noise/5-150409-A-42_split_1.wav,3,./audio/mixed_specs/2151.wav.npy,./audio/target_specs/d2-strum-120_1_split_10.wav.npy,./audio/noise_specs/5-150409-A-42_split_1.wav.npy
2152.wav,./audio/mixed/2152.wav,./audio/target/b2-finger-100_split_22.wav,./audio/noise/2-102435-A-37_split_2.wav,0,./audio/mixed_specs/2152.wav.npy,./audio/target_specs/b2-finger-100_split_22.wav.npy,./audio/noise_specs/2-102435-A-37_split_2.wav.npy
2153.wav,./audio/mixed/2153.wav,./audio/target/e4-pick-tune_split_15.wav,./audio/noise/1-72229-A-6_split_2.wav,0,./audio/mixed_specs/2153.wav.npy,./audio/target_specs/e4-pick-tune_split_15.wav.npy,./audio/noise_specs/1-72229-A-6_split_2.wav.npy
2154.wav,./audio/mixed/2154.wav,./audio/target/e1-finger-tune_1_split_82.wav,./audio/noise/2-127108-A-38_split_2.wav,3,./audio/mixed_specs/2154.wav.npy,./audio/target_specs/e1-finger-tune_1_split_82.wav.npy,./audio/noise_specs/2-127108-A-38_split_2.wav.npy
2155.wav,./audio/mixed/2155.wav,./audio/target/b2-finger-144_1_split_11.wav,./audio/noise/northside_split_15.wav,2,./audio/mixed_specs/2155.wav.npy,./audio/target_specs/b2-finger-144_1_split_11.wav.npy,./audio/noise_specs/northside_split_15.wav.npy
2156.wav,./audio/mixed/2156.wav,./audio/target/d3-finger2-tune_split_12.wav,./audio/noise/ode_to_joy_split_9.wav,3,./audio/mixed_specs/2156.wav.npy,./audio/target_specs/d3-finger2-tune_split_12.wav.npy,./audio/noise_specs/ode_to_joy_split_9.wav.npy
2157.wav,./audio/mixed/2157.wav,./audio/target/e1-strum-100_split_6.wav,./audio/noise/2-59566-A-46_split_1.wav,3,./audio/mixed_specs/2157.wav.npy,./audio/target_specs/e1-strum-100_split_6.wav.npy,./audio/noise_specs/2-59566-A-46_split_1.wav.npy
2158.wav,./audio/mixed/2158.wav,./audio/target/g3-strum2-tune_split_61.wav,./audio/noise/1-71030-A-6_split_1.wav,2,./audio/mixed_specs/2158.wav.npy,./audio/target_specs/g3-strum2-tune_split_61.wav.npy,./audio/noise_specs/1-71030-A-6_split_1.wav.npy
2159.wav,./audio/mixed/2159.wav,./audio/target/e3-strum-144_split_11.wav,./audio/noise/5-219044-A-46_split_2.wav,4,./audio/mixed_specs/2159.wav.npy,./audio/target_specs/e3-strum-144_split_11.wav.npy,./audio/noise_specs/5-219044-A-46_split_2.wav.npy
2160.wav,./audio/mixed/2160.wav,./audio/target/a2-strum-tune_split_17.wav,./audio/noise/sa_piano_split_3.wav,3,./audio/mixed_specs/2160.wav.npy,./audio/target_specs/a2-strum-tune_split_17.wav.npy,./audio/noise_specs/sa_piano_split_3.wav.npy
2161.wav,./audio/mixed/2161.wav,./audio/target/e4-strum-tune_split_25.wav,./audio/noise/2-75726-A-6_split_2.wav,0,./audio/mixed_specs/2161.wav.npy,./audio/target_specs/e4-strum-tune_split_25.wav.npy,./audio/noise_specs/2-75726-A-6_split_2.wav.npy
2162.wav,./audio/mixed/2162.wav,./audio/target/a1-strum-120_1_split_18.wav,./audio/noise/film_static_split_19.wav,1,./audio/mixed_specs/2162.wav.npy,./audio/target_specs/a1-strum-120_1_split_18.wav.npy,./audio/noise_specs/film_static_split_19.wav.npy
2163.wav,./audio/mixed/2163.wav,./audio/target/g2-strum-120_split_5.wav,./audio/noise/2-104476-A-37_split_2.wav,4,./audio/mixed_specs/2163.wav.npy,./audio/target_specs/g2-strum-120_split_5.wav.npy,./audio/noise_specs/2-104476-A-37_split_2.wav.npy
2164.wav,./audio/mixed/2164.wav,./audio/target/g3-strum2-tune_split_75.wav,./audio/noise/5-188945-A-45_split_2.wav,1,./audio/mixed_specs/2164.wav.npy,./audio/target_specs/g3-strum2-tune_split_75.wav.npy,./audio/noise_specs/5-188945-A-45_split_2.wav.npy
2165.wav,./audio/mixed/2165.wav,./audio/target/e1-finger-tune_1_split_69.wav,./audio/noise/1-23094-B-15_split_1.wav,2,./audio/mixed_specs/2165.wav.npy,./audio/target_specs/e1-finger-tune_1_split_69.wav.npy,./audio/noise_specs/1-23094-B-15_split_1.wav.npy
2166.wav,./audio/mixed/2166.wav,./audio/target/e1-finger-tune_1_split_41.wav,./audio/noise/orchestra_pit_split_57.wav,3,./audio/mixed_specs/2166.wav.npy,./audio/target_specs/e1-finger-tune_1_split_41.wav.npy,./audio/noise_specs/orchestra_pit_split_57.wav.npy
2167.wav,./audio/mixed/2167.wav,./audio/target/g2-finger-100_split_5.wav,./audio/noise/1-51805-E-33_split_2.wav,0,./audio/mixed_specs/2167.wav.npy,./audio/target_specs/g2-finger-100_split_5.wav.npy,./audio/noise_specs/1-51805-E-33_split_2.wav.npy
2168.wav,./audio/mixed/2168.wav,./audio/target/d3-strum-tune_split_5.wav,./audio/noise/1-19026-A-43_split_2.wav,0,./audio/mixed_specs/2168.wav.npy,./audio/target_specs/d3-strum-tune_split_5.wav.npy,./audio/noise_specs/1-19026-A-43_split_2.wav.npy
2169.wav,./audio/mixed/2169.wav,./audio/target/b2-strum-100_1_split_11.wav,./audio/noise/5-208810-B-11_split_1.wav,1,./audio/mixed_specs/2169.wav.npy,./audio/target_specs/b2-strum-100_1_split_11.wav.npy,./audio/noise_specs/5-208810-B-11_split_1.wav.npy
2170.wav,./audio/mixed/2170.wav,./audio/target/a1-strum-120_1_split_24.wav,./audio/noise/classical_piano_split_130.wav,0,./audio/mixed_specs/2170.wav.npy,./audio/target_specs/a1-strum-120_1_split_24.wav.npy,./audio/noise_specs/classical_piano_split_130.wav.npy
2171.wav,./audio/mixed/2171.wav,./audio/target/e4-strum-tune_split_19.wav,./audio/noise/acoustic_performance_split_72.wav,0,./audio/mixed_specs/2171.wav.npy,./audio/target_specs/e4-strum-tune_split_19.wav.npy,./audio/noise_specs/acoustic_performance_split_72.wav.npy
2172.wav,./audio/mixed/2172.wav,./audio/target/d3-finger-tune_split_23.wav,./audio/noise/walk_jazz_split_41.wav,3,./audio/mixed_specs/2172.wav.npy,./audio/target_specs/d3-finger-tune_split_23.wav.npy,./audio/noise_specs/walk_jazz_split_41.wav.npy
2173.wav,./audio/mixed/2173.wav,./audio/target/g3-strum2-tune_split_49.wav,./audio/noise/bass_solo_split_14.wav,0,./audio/mixed_specs/2173.wav.npy,./audio/target_specs/g3-strum2-tune_split_49.wav.npy,./audio/noise_specs/bass_solo_split_14.wav.npy
2174.wav,./audio/mixed/2174.wav,./audio/target/e1-finger-tune_1_split_55.wav,./audio/noise/2-59241-A-35_split_2.wav,2,./audio/mixed_specs/2174.wav.npy,./audio/target_specs/e1-finger-tune_1_split_55.wav.npy,./audio/noise_specs/2-59241-A-35_split_2.wav.npy
2175.wav,./audio/mixed/2175.wav,./audio/target/d3-strum-tune_split_7.wav,./audio/noise/practiceroom_split_33.wav,2,./audio/mixed_specs/2175.wav.npy,./audio/target_specs/d3-strum-tune_split_7.wav.npy,./audio/noise_specs/practiceroom_split_33.wav.npy
2176.wav,./audio/mixed/2176.wav,./audio/target/g2-finger-100_split_7.wav,./audio/noise/music_class_split_99.wav,1,./audio/mixed_specs/2176.wav.npy,./audio/target_specs/g2-finger-100_split_7.wav.npy,./audio/noise_specs/music_class_split_99.wav.npy
2177.wav,./audio/mixed/2177.wav,./audio/target/e1-finger-tune_1_split_43.wav,./audio/noise/loreta_organ_split_4.wav,2,./audio/mixed_specs/2177.wav.npy,./audio/target_specs/e1-finger-tune_1_split_43.wav.npy,./audio/noise_specs/loreta_organ_split_4.wav.npy
2178.wav,./audio/mixed/2178.wav,./audio/target/e1-finger-tune_1_split_57.wav,./audio/noise/orchestra_pit_split_6.wav,3,./audio/mixed_specs/2178.wav.npy,./audio/target_specs/e1-finger-tune_1_split_57.wav.npy,./audio/noise_specs/orchestra_pit_split_6.wav.npy
2179.wav,./audio/mixed/2179.wav,./audio/target/d3-finger-tune_split_21.wav,./audio/noise/1-38559-A-14_split_1.wav,0,./audio/mixed_specs/2179.wav.npy,./audio/target_specs/d3-finger-tune_split_21.wav.npy,./audio/noise_specs/1-38559-A-14_split_1.wav.npy
2180.wav,./audio/mixed/2180.wav,./audio/target/b2-strum-100_1_split_13.wav,./audio/noise/2-30322-A-12_split_1.wav,0,./audio/mixed_specs/2180.wav.npy,./audio/target_specs/b2-strum-100_1_split_13.wav.npy,./audio/noise_specs/2-30322-A-12_split_1.wav.npy
2181.wav,./audio/mixed/2181.wav,./audio/target/a2-strum-tune_split_15.wav,./audio/noise/orchestra_tuning_split_44.wav,2,./audio/mixed_specs/2181.wav.npy,./audio/target_specs/a2-strum-tune_split_15.wav.npy,./audio/noise_specs/orchestra_tuning_split_44.wav.npy
2182.wav,./audio/mixed/2182.wav,./audio/target/e3-strum-144_split_13.wav,./audio/noise/2-54961-A-23_split_2.wav,0,./audio/mixed_specs/2182.wav.npy,./audio/target_specs/e3-strum-144_split_13.wav.npy,./audio/noise_specs/2-54961-A-23_split_2.wav.npy
